KnessetNum,Year,Month,Day,Diplomacy_score,Ecologics_score,Economics_score,Education_score,Health_score,Security_score,CommitteeSessionID,Number,Topics,CommitteeID
18,2009,07,20,3,0,3,7,2,0,327605,45,הצעת חוק-יסוד: הכנסת (תיקון מס' 42) (הפסקת חברות בכנסת של שר) ,657
18,2009,07,21,0,0,0,1,0,1,327606,46,הצעת חוק-יסוד: הכנסת (תיקון מס' 42) (הפסקת חברות בכנסת של שר) ,657
18,2009,12,02,0,0,0,1,0,0,332051,114,חוק שיפוט בענייני התרת נישואין (מקרים מיוחדים וסמכות בין-לאומית) (תיקון מס' 3) התש"ע-2009,657
18,2009,11,25,0,2,0,1,4,2,331555,108,מעקב אחר יישום חוק הליכי חקירה והעדה (התאמה לאנשים עם מוגבלות שכלית או נפשית) התשס"ו-2005,657
18,2009,11,30,3,0,1,0,0,3,332047,109,צו עזרה משפטית בין מדינות (תיקון התוספת השניה לחוק) התשס"ט-2009,657
18,2009,11,30,0,4,1,0,0,8,332048,110,צו איסור הלבנת הון (שינוי התוספת הראשונה לחוק) התשס"ט-2009,657
18,2009,12,01,0,0,0,0,2,2,332049,112,תקנות הפטנטים (נהלי הלשכה סדרי דין מסמכים ואגרות) (תיקון) התשס"ט-2009,657
18,2009,12,01,0,0,0,3,0,8,332050,113,חוק סדר הדין הפלילי (תיקון מס' 60) התש"ע-2010,657
18,2009,12,01,0,0,0,3,4,3,332105,111,מעקב אחר יישום חוק הליכי חקירה והעדה (התאמה לאנשים עם מוגבלות שכלית או נפשית) התשס"ו-2005,657
18,2009,11,24,0,0,3,2,0,0,331678,107,חוק סדר הדין הפלילי (תיקון מס' 60) התש"ע-2010,657
18,2009,11,24,0,0,28,0,1,4,331684,106,תקנות ההוצאה לפועל (תיקון מס' 3) התשס"ט-2009 ,657
18,2009,09,03,0,0,6,12,13,20,328494,62,חוק העונשין (תיקון מס' 102) התש"ע-2009,657
18,2009,09,29,0,0,0,0,0,0,328801,71,בחירת נציג הכנסת לוועדה לאיתור יועץ משפטי לממשלה ,657
18,2009,11,02,1,0,9,1,2,1,330321,91,תקנות ההוצאה לפועל (הוראת שעה) התשס"ט-2009,657
18,2009,09,03,0,0,0,10,0,5,328493,61,הצעת חוק הבחירות לכנסת (תיקון מס' 58) התש"ע-2009,657
18,2009,09,08,0,1,1,0,5,2,328495,63,חוק העמותות (תיקון מס' 12) התש"ע-2009,657
18,2009,09,08,0,0,1,2,0,1,328496,64,חוק העונשין (תיקון מס' 101) התש"ע-2009 ; הצעת חוק העונשין (תיקון מס' 97) (גניבת ציוד חקלאי ותוצרת חקלאית) התשס"ח-2007,657
18,2009,09,17,0,0,0,7,4,17,328839,70,חוק העונשין (תיקון מס' 102) התש"ע-2009,657
18,2009,09,29,0,0,1,2,2,8,328840,72,חוק סדר הדין הפלילי (תיקון מס' 59) התש"ע-2009,657
18,2009,10,14,1,0,6,1,1,6,328920,78,חוק בתי המשפט (תיקון מס' 68) התשע"ב-2012,657
18,2009,09,14,0,0,0,3,0,0,328753,67,חוק העונשין (תיקון מס' 101) התש"ע-2009 ; הצעת חוק העונשין (תיקון מס' 97) (גניבת ציוד חקלאי ותוצרת חקלאית) התשס"ח-2007,657
18,2009,08,05,0,0,44,2,0,0,328418,54,תקנות ההוצאה לפועל (אגרות שכר והוצאות) (תיקון) התשס"ט-2009,657
18,2009,09,02,0,0,1,4,11,24,328492,60,מעקב אחר יישום חוק הגנה על הציבור מפני עברייני מין ; מעקב אחר יישום חוק מגבלות על חזרתו של עבריין מין לסביבת נפגע העבירה התשס"ה - 2004,657
18,2009,09,14,0,0,0,4,43,18,328756,68,חוק העונשין (תיקון מס' 102) התש"ע-2009,657
18,2009,09,16,0,0,2,1,0,1,328502,69,הצעת חוק הרבנות הראשית לישראל (תיקון מס' 3) (סמכות בענייני גיור) התש"ע-2010,657
18,2009,09,14,1,0,2,6,2,51,328501,66,חוק הנזיקים האזרחיים (אחריות המדינה) (תיקון מס' 8) התשע"ב-2012,657
18,2009,10,19,2,0,1,6,2,37,329325,81,חוק הנזיקים האזרחיים (אחריות המדינה) (תיקון מס' 8) התשע"ב-2012,657
18,2009,10,20,0,2,0,0,0,0,329328,83,צו העיריות (עבירות קנס) (תיקון מס' ) התשס"ט-2008 - עירית גבעתיים ; צו המועצות המקומיות (עבירות קנס) (תיקון מס') התשס"ט-2009 - מועצה איזורית משגב ; צו סדר הדין הפלילי (ברירת משפט - חוקי עזר לבאר שבע) התשס"ט-2009,657
18,2009,10,20,0,0,0,4,4,26,329347,84,תשלום מקופת המדינה עבור שוטרים שחויבו בדין אזרחי. ; "עסקת טיעון" בפרשיות אלימות משטרתית נושא יזום לבקשת חבר הכנסת אריה אלדד,657
18,2009,10,12,0,0,0,0,0,0,328924,74,צו העיריות (עבירות קנס) (תיקון מס') התשס"ט-2009 - עיריית רחובות,657
18,2009,10,12,0,0,0,1,0,2,328925,75,הצעת חוק הבחירות לכנסת (תיקון מס' 58) התש"ע-2009,657
18,2009,10,20,0,21,0,0,0,0,329503,82,צו סדר הדין הפלילי (עבירות קנס - זיהום אוויר מכלי רכב בדרך) (תיקון) התשס"ט-2009,657
18,2009,08,05,0,0,6,0,2,0,328393,55,תקנות הסניגוריה הציבורית (שכר טרחה לסניגורים ציבוריים) (הוראת שעה) התשס"ט-2009,657
18,2009,08,06,0,0,7,2,0,2,328394,56,חוק לשכת עורכי הדין (תיקון מס' 34) התש"ע-2009,657
18,2009,08,06,0,0,2,7,0,5,328395,57,חוק סדר הדין הפלילי (סמכויות אכיפה - מעצרים) (היוועדות חזותית - הוראת שעה) (תיקון מס' 2) התש"ע-2009,657
18,2009,09,02,0,0,0,3,0,5,328491,59,הצעת חוק העונשין (תיקון - אינוס על ידי אישה) התשס"ט-2009 ; הצעת חוק העונשין (תיקון מס' 106) (אינוס על ידי אישה) התש"ע-2009,657
18,2009,10,13,0,0,12,2,0,0,328921,77,תקנות בית הדין לעבודה (אגרות) (תיקון) התשס"ט-2009,657
18,2009,10,13,4,0,0,4,0,1,328922,76,חוק ברית הזוגיות לחסרי דת התש"ע-2010,657
18,2009,10,12,0,0,0,0,1,0,328923,73,חוק לשכת עורכי הדין (תיקון מס' 34) התש"ע-2009,657
18,2009,10,19,0,0,0,0,0,3,329322,80,תקנות סדר הדין הפלילי (סמכויות אכיפה - מעצרים) (היוועדות חזותית) (הוראת שעה) (תיקון) התשס"ט - 2009,657
18,2009,10,21,0,0,1,3,5,48,329337,85,תקנות המרשם הפלילי ותקנת השבים (שינויים בתוספת הראשונה והשלישית לחוק) התשס"ח-2008,657
18,2009,10,26,0,0,1,4,16,19,329776,87,הצעת חוק העונשין (תיקון - סייג לאחריות פלילית של עובד ציבור) התשס"ט-2009,657
18,2009,08,05,0,0,0,2,0,0,328391,53,חוק איסור לשון הרע (תיקון מס' 9) התש"ע-2009,657
18,2009,10,27,0,0,1,4,0,1,329777,88,חוק סדר הדין הפלילי (תיקון מס' 59) התש"ע-2009,657
18,2009,10,27,0,0,17,15,3,2,329778,89,חוק החוזים האחידים (תיקון מס' 3) התש"ע-2010,657
18,2009,10,28,0,1,24,6,0,15,329779,90,תקנות ההוצאה לפועל (תיקון מס' 3) התשס"ט-2009  ; צו ההוצאה לפועל (החלת החובה על גורמים מסוימים למסור מידע) התשס"ט-2009,657
18,2009,10,26,1,0,0,9,1,11,329795,86,חוק יסודות התקציב (תיקון מס' 40) התשע"א-2011,657
18,2009,09,09,0,0,1,7,18,7,328722,65,חוק העונשין (תיקון מס' 102) התש"ע-2009,657
18,2009,11,09,2,1,0,6,0,16,330704,95,הצעת חוק לתיקון דיני הראיות (הגנת ילדים) (תיקון מס' 14) התשס"ח-2008,657
18,2009,11,10,0,0,0,7,1,7,330706,96,הצעת חוק העונשין (תיקון מס' 102) התש"ע-2009 - תיקון טעות ; חוק סדר הדין הפלילי (תיקון מס' 60) התש"ע-2010,657
18,2009,11,02,0,0,0,3,2,9,330323,92,הצעת חוק העונשין (תיקון 109) (איסור רכישת משקאות משכרים בעבור קטין) התש"ע-2009,657
18,2009,11,04,0,0,0,1,0,7,330331,94,תקנות המרשם הפלילי ותקנת השבים (אמות מידה לביטול רישומי משטרה) (תיקון) התשס"ט-2009,657
18,2009,11,03,0,0,0,0,0,0,330325,93,חוק איסור לשון הרע (תיקון מס' 9) התש"ע-2009,657
18,2009,08,06,0,0,0,0,0,0,328462,58,צו המועצה המקומית (עבירות קנס) ( תיקון) התשס"ט-2009 - מועצה מקומית מגדל העמק,657
18,2009,11,10,0,0,39,4,2,11,330707,97,תקנות ההוצאה לפועל (תיקון מס' 3) התשס"ט-2009 ,657
18,2009,11,11,0,0,14,5,0,44,330708,99,תקנות המרשם הפלילי ותקנת השבים (שינויים בתוספת הראשונה והשלישית לחוק) התשס"ח-2008,657
18,2009,11,17,0,0,0,0,0,0,331214,102,חוק בתי הדין הדתיים (תיקוני חקיקה) (הרכב ועדת המינויים) התש"ע-2009,657
18,2009,11,23,0,0,13,36,3,23,331544,105,תקנות המרשם הפלילי ותקנת השבים (שינויים בתוספת הראשונה והשלישית לחוק) התשס"ח-2008,657
18,2009,11,10,0,0,0,0,0,0,330997,98,חוק בתי הדין הדתיים (תיקוני חקיקה) (הרכב ועדת המינויים) התש"ע-2009,657
18,2009,11,16,0,0,22,0,0,1,331162,100,תקנות ההוצאה לפועל (הוראת שעה) התשס"ט-2009,657
18,2009,11,16,1,0,0,0,34,4,331164,101,חוק העונשין (תיקון מס' 105) התש"ע-2010 ; הצעת חוק העונשין (תיקון מס' 104) (איומים ותקיפה) התשס"ט-2008,657
18,2009,11,17,0,0,0,0,0,0,331165,103,חוק לשכת עורכי הדין (תיקון מס' 34) התש"ע-2009,657
18,2009,11,18,0,0,1,5,2,30,331166,104,מעקב אחר יישום חוק הגנה על הציבור מפני עברייני מין ; מעקב אחר יישום חוק מגבלות על חזרתו של עבריין מין לסביבת נפגע העבירה התשס"ה - 2004,657
18,2010,01,25,0,0,0,0,0,0,335548,147,חוק העונשין (תיקון מס' 105) התש"ע-2010 ; הצעת חוק העונשין (תיקון מס' 104) (איומים ותקיפה) התשס"ט-2008,657
18,2010,02,02,0,0,1,0,1,23,335789,154,מעקב אחר יישום חוק סדר הדין הפלילי (סמכויות אכיפה - נתוני תקשורת) התשס"ח-2007,657
18,2010,02,03,0,6,0,4,0,11,335791,155,הצעת חוק לתיקון דיני הראיות (הגנת ילדים) (תיקון מס' 14) התשס"ח-2008,657
18,2010,02,08,1,1,13,3,0,10,335816,157,הצעת חוק איסור הלבנת הון (תיקון מס' 7) התשס"ז-2007 - החלק הנותר,657
18,2010,02,09,1,0,2,0,0,0,335817,158,חוק לתיקון פקודת השותפויות (מס' 4) התש"ע-2010,657
18,2010,02,09,0,0,0,3,2,6,335819,159,הצעת חוק העונשין (תיקון מס' 106) (אינוס על ידי אישה) התש"ע-2009,657
18,2010,02,10,2,0,1,4,1,4,335820,160,הצעת חוק לתיקון פקודת האגודות השיתופיות (ועדות קבלה ביישובים קהילתיים בגליל ובנגב) התש"ע-2009 ; חוק לתיקון פקודת האגודות השיתופיות (מס' 8) התשע"א-2011,657
18,2010,02,22,3,0,81,60,1,6,335824,166,הצעת חוק איסור הלבנת הון (תיקון מס' 7) התשס"ז-2007 - החלק הנותר,657
18,2010,01,26,0,0,0,0,0,0,335363,151,צו סדר הדין הפלילי (שינוי התוספת השלישית לחוק) התש"ע-2009,657
18,2010,01,24,0,0,5,6,1,1,335365,146,מאות עמותות נמצאות על סף קריסה עקב אי הנפקת אישור ניהול תקין ; מאות עמותות נמצאות על סף קריסה עקב אי הנפקת אישור ניהול תקין.,657
18,2010,02,02,0,0,3,6,0,6,335786,153,הצעת חוק למניעת העסקה של עברייני מין במוסדות מסויימים (תיקון - הרחבת תחולת המוסדות) התשס"ט-2009 ; חוק למניעת העסקה של עברייני מין במוסדות מסוימים (תיקון מס' 6) התש"ע-2010,657
18,2009,12,28,0,0,0,0,0,0,333734,128,חוק סדר הדין הפלילי (תיקון מס' 60) התש"ע-2010,657
18,2010,01,04,0,0,3,14,0,197,333418,134,היבטים משפטיים ופגיעה בזכויות האזרח בדרך ביצוע צווי הקפאת הבניה בשטחים על ידי משרד הביטחון. ; היבטים משפטיים ופגיעה בזכויות האזרח בדרך ביצוע צווי הקפאת הבניה בשטחים על ידי משרד הביטחון.,657
18,2012,03,28,0,0,0,8,10,2,433503,595,הצעת חוק נציב תלונות הציבור על שופטים (תיקון מס' 2) התשע"א-2011,657
18,2011,05,16,0,0,1,2,0,4,410968,383,הצעת חוק-יסוד: הכנסת (תיקון - תקופת צינון לאנשי תקשורת)  ; הצעת חוק-יסוד: הכנסת (תיקון - תקופת צינון לאנשי תקשורת) ,657
18,2011,05,16,0,0,0,1,0,0,410969,384,חוק ההוצאה לפועל (תיקון מס' 33) התשע"א-2011 ; חוק ההוצאה לפועל (תיקון מס' 29) (תיקון מס' 2) התשע"א-2011,657
18,2011,06,01,1,0,10,0,1,9,411015,399,תקנות הסמים המסוכנים (דרכי הנהלת הקרן לטיפול בנכסים שחולטו) (תיקון) התש"ע - 2010,657
18,2011,05,31,0,0,0,3,0,3,411016,398,חוק העונשין (תיקון מס' 110) התשע"א-2011,657
18,2011,08,02,1,0,1,25,0,20,415164,442,חוק העונשין (תיקון מס' 113) התשע"ב-2012,657
18,2011,08,01,0,0,1,0,1,4,415168,440,הצעת חוק לשכת עורכי הדין (תיקון מס' 35) (בחירות למוסדות הלשכה) התש"ע-2010,657
18,2012,01,10,0,0,1,1,0,7,428388,527,תקנות בתי המשפט (אגרות) (תיקון מס' 2) התשע"א-2011 ; תקנות בית המשפט לענייני משפחה (אגרות) (תיקון) התשע"א-2011 ; תקנות הירושה (אגרות הרשם לענייני ירושה) (תיקון) התשע"א-2011,657
18,2012,02,29,0,0,10,0,0,1,429954,575,תקנות כרטיסי חיוב (תיקון) התשע"ב-2012,657
18,2012,02,27,10,0,3,3,8,40,429955,570,הצעת חוק הפטנטים (תיקון מס' 10) התשע"א-2010,657
18,2012,02,28,1,0,3,7,0,0,429956,572,הנמקת הערעורים של סיעות העבודה יהדות התורה מרצ חד"ש ובל"ד על הודעת הממשלה בדבר רצונה להחיל דין רציפות על הצעת חוק דיני ממונות התשע"א-2011,657
18,2012,02,28,0,0,6,1,0,2,429957,573,הצעת חוק יועץ משפטי למשרדי הממשלה התשס"ט-2009,657
18,2012,02,29,0,0,24,2,0,1,429958,574,חוק שיקים ללא כיסוי (תיקון מס' 9) התשע"ב-2012,657
18,2011,05,29,0,0,0,3,1,1,410978,395,הצעת חוק בית המשפט לענייני משפחה (תיקון מס' 10) התשע"א-2011,657
18,2011,05,22,0,0,0,0,0,0,412077,390,הצעת חוק שירות המדינה (מינויים) (תיקון מס' 16) (העדפת מי שסיים שירות סדיר) התשע"א-2011,657
18,2011,08,02,0,0,0,2,4,12,420037,441,חוק ההוצאה לפועל (תיקון מס' 34) התשע"א-2011 ; חוק הגנה על הציבור מפני עברייני מין (תיקון מס' 3) התשע"א-2011,657
18,2011,09,15,0,0,3,0,0,0,421313,450,חוק המרכז לגביית קנסות אגרות והוצאות (תיקון מס' 13) התשע"ב-2011,657
18,2011,10,31,0,0,10,7,1,0,422159,460,תקנות החברות (הוראות לעניין מינוי עובד של חברה לתועלת הציבור שהיא מוסד להשכלה גבוהה לדירקטוריון החברה) התשע"א-2011 ; תקנות העמותות (הוראות לעניין מינוי עובד של עמותה שהיא מוסד להשכלה גבוהה לוועד העמותה) התשע"א-2011,657
18,2011,11,01,0,0,2,4,0,2,422161,461,תיקון טעות בחוק סדר הדין הפלילי (סמכויות אכיפה - חיפוש בגוף ונטילת אמצעי זיהוי) (תיקון מס' 3) התשע"א-2011 ; חוק בתי דין רבניים (קיום פסקי דין של גירושין) (תיקון מס' 7) התשע"ב-2012 ; הצעת חוק בתי דין רבניים (קיום פסקי דין של גירושין) (תיקון מס' 8) (מתן צווי הגבלה ופיקוח על יישום החלטות בית הדין) התשע"א-2011 ,657
18,2011,11,06,0,0,39,5,0,2,422163,464,צו אישור הלבנת הון (חובות זיהוי דיווח וניהול רישומים של תאגידים בנקאיים למניעת הלבנת הון ומימון טרור) (תיקון) התשע"א-2011,657
18,2011,11,02,0,0,8,7,0,8,422164,463,חוק בית הדין לעבודה (תיקון מס' 43) התשע"ב-2012,657
18,2011,11,01,0,0,26,0,2,10,422165,462,חוק ההוצאה לפועל (תיקון מס' 36) התשע"ב-2012,657
18,2011,11,08,0,0,6,6,5,4,422167,466,הנמקת הערעורים של סיעות העבודה יהדות התורה מרצ חד"ש ובל"ד על הודעת הממשלה בדבר רצונה להחיל דין רציפות על הצעת חוק דיני ממונות התשע"א-2011,657
18,2011,11,08,0,0,0,0,0,2,422168,467,חוק זכויות נפגעי עבירה (תיקון מס' 7) התשע"ב-2011,657
18,2011,12,18,0,0,7,1,0,0,425377,502,תקנות שמאי המקרקעין (אגרות) התשע"א-2011,657
18,2012,01,22,10,0,4,1,35,9,427759,535,חוק הפטנטים (תיקון מס' 10) התשע"ב-2012,657
18,2012,01,25,0,0,0,1,2,17,427765,540,הגנה על הציבור מפני עברייני מין קטינים - הערכות לתיקונים בחוק הנוער,657
18,2012,01,04,0,0,0,0,0,15,427766,521,הצעת חוק סדר הדין הפלילי (תיקון מס' 66) (ייעול ההליכים הפליליים) התש"ע-2010,657
18,2011,07,20,0,1,59,4,2,2,413886,433,חוק המרכז לגביית קנסות אגרות והוצאות (תיקון מס' 13) התשע"ב-2011,657
18,2011,08,11,0,0,0,4,0,23,419945,445,חוק בתי המשפט (תיקון מס' 69) התשע"ב-2012,657
18,2011,09,05,0,0,9,0,0,3,420594,447,חוק המרכז לגביית קנסות אגרות והוצאות (תיקון מס' 13) התשע"ב-2011,657
18,2011,12,05,0,0,0,0,2,6,425356,489,תקנות הפטנטים (יישום האמנה בדבר שיתוף פעולה בענייני פטנטים) (תיקון) התשע"ב-2011,657
18,2011,12,12,0,0,0,0,0,36,425545,496,הצעת חוק סדר הדין הפלילי (תיקון מס' 66) (ייעול ההליכים הפליליים) התש"ע-2010,657
18,2012,01,24,0,0,13,10,0,1,427762,538,תקנות שמאי המקרקעין (אגרות) התשע"א-2011,657
18,2012,01,24,0,0,2,2,0,2,427763,539,חוק הכשרות המשפטית והאפוטרופסות (תיקון מס' 17) התשע"ב-2012,657
18,2012,02,07,1,0,4,2,0,2,429905,553,הצעת חוק נציב תלונות הציבור על שופטים (תיקון מס' 2) התשע"א-2011,657
18,2012,03,04,0,0,0,4,0,2,431965,576,חוק הכשרות המשפטית והאפוטרופסות (תיקון מס' 17) התשע"ב-2012,657
18,2012,03,04,0,0,5,2,0,1,431968,577,חוק להרחבת הייצוג ההולם של בני העדה הדרוזית בשירות הציבורי (תיקוני חקיקה) התשע"ב-2012,657
18,2012,03,05,0,0,2,0,0,0,431969,578,הצעת חוק איסור הלבנת הון (תיקון מס' 7) התשס"ז-2007 - החלק הנותר,657
18,2012,03,18,2,0,3,6,2,2,433380,588,הצעת חוק לתיקון פקודת הנישואין והגירושין (רישום) (מס' 2) (רישום לנישואין של בני זוג יהודים) התשע"ב-2012 ; חוק לתיקון פקודת הנישואין והגירושין (רישום) (מס' 2) התשע"ד-2013,657
18,2012,03,19,0,0,2,0,0,0,433537,590,הצעת חוק לתיקון פקודת הנישואין והגירושין (רישום) (מס' 2) (רישום לנישואין של בני זוג יהודים) התשע"ב-2012 ; חוק לתיקון פקודת הנישואין והגירושין (רישום) (מס' 2) התשע"ד-2013,657
18,2011,05,04,0,0,0,0,2,6,410898,381,צו סדר הדין הפלילי (עבירות קנס - מניעת רעש) (תיקון) בתשע"א-2011,657
18,2011,05,04,0,0,0,0,0,2,410899,382,צו העיריות (עבירות קנס) (תיקון) התשע"א-2011 - עירית יבנה ; צו המועצות המקומיות (עבירות קנס) (תיקון) התשע"א-2011 - עיריית יבנה ; צו המועצות המקומיות (עבירות קנס) (תיקון) התשע"א-2011 - מועצה אזורית אלונה ; צו העיריות (עבירות קנס) (תיקון) התשע"א-2011 - עיריית חיפה,657
18,2011,06,12,0,0,39,1,1,7,411019,404,חוק המרכז לגביית קנסות אגרות והוצאות (תיקון מס' 13) התשע"ב-2011,657
18,2011,11,22,0,0,0,2,0,10,422172,476,תקנות הפטנטים (הארכת תקופת הגנה - סדרי דין בבקשה לצו בהתנגדות לצו ובבקשה לביטול) (תיקון) התשע"א-2011 ; תקנות הפטנטים (נוהלי הלשכה סדרי דין מסמכים ואגרות) התשע"א-2011,657
18,2011,11,15,0,0,8,4,0,8,422173,471,הצעת חוק ההוצאה לפועל (תיקון - איסור עיקול דמי ליווי) התשע"א-2011 ; חוק איסור עיקול דמי ליווי לעיוור ותגמולים אחרים (תיקוני חקיקה) התשע"ב-2012,657
18,2012,03,05,1,0,44,41,1,4,431970,579,צו איסור הלבנת הון (חובות זיהוי דיווח וניהול רישומים של תאגידים בנקאיים למניעת הלבנת הון ומימון טרור) (תיקון) התשע"א-2011,657
18,2011,06,26,0,0,0,1,34,15,411029,414,תקנות העונשין (נשיאת מאסר בעבודות שירות) התשע"א-2011,657
18,2011,06,27,11,0,4,5,5,11,411034,416,חוק למניעת פגיעה במדינת ישראל באמצעות חרם התשע"א-2011,657
18,2011,07,06,0,0,0,3,0,9,411035,426,חוק הנוער (טיפול והשגחה) (תיקון מס' 20) התשע"א-2011,657
18,2011,06,28,0,0,0,0,2,25,411036,418,חוק העונשין (תיקון מס' 111) התשע"א-2011,657
18,2011,11,16,0,0,0,3,1,1,424517,473,הצעת חוק נציגי לשכת עורכי הדין בוועדות המינויים לנושאי משרה שיפוטית (תיקוני חקיקה) התשע"ב-2012,657
18,2011,06,06,0,0,0,2,0,19,411018,402,הצעת חוק סדר הדין הפלילי (תיקון מס' 66) (ייעול ההליכים הפליליים) התש"ע-2010,657
18,2011,06,14,0,0,0,0,1,6,411022,407,חוק הגנה על הציבור מפני עברייני מין (תיקון מס' 2) התשע"א-2011,657
18,2011,06,15,1,0,0,1,5,4,411023,408,הצעת חוק לתיקון פקודת התעבורה (תיקון - מאסר מינימום למי שהפקיר אדם שנפגע בתאונה) התשס"ט-2009 ; הצעת חוק לתיקון פקודת התעבורה (מאסר מינימום בשל הפקרת אדם שנפגע בתאונה ואיסור עריכת הסדר טיעון עם הנאשם בעבירה) התשע"א -2010 ; חוק לתיקון פקודת התעבורה (מס' 101) התשע"ב-2011,657
18,2011,06,19,0,0,1,1,0,1,411024,409,הצעת חוק הגבלת פרסומים (גופים ציבוריים) (תיקון) (איסור פרסום - מודעת תמיכה בבעל תפקיד ציבורי) התשע"א-2011 ,657
18,2011,06,20,0,0,0,7,0,12,411025,410,חוק העונשין (תיקון מס' 113) התשע"ב-2012,657
18,2011,06,21,0,0,0,11,24,25,411026,411,חוק הגנה על הציבור מפני עברייני מין (תיקון מס' 3) התשע"א-2011,657
18,2011,06,21,0,0,0,5,0,16,411027,412,הצעת חוק סדר הדין הפלילי (תיקון מס' 66) (ייעול ההליכים הפליליים) התש"ע-2010,657
18,2011,11,28,0,0,0,0,0,0,422284,482,חוק בתי המשפט (תיקון מס' 67) התשע"ב-2012,657
18,2011,11,30,0,0,4,0,0,0,422285,487,צו חתימה אלקטרונית (תיקון התוספת השנייה לחוק) התשע"א-2011,657
18,2011,12,13,0,0,0,2,19,4,425371,497,חוק שחרור על-תנאי ממאסר (תיקון מס' 12) התשע"ב-2012,657
18,2011,12,13,0,0,1,4,0,0,426213,500,חוק בתי דין רבניים (קיום פסקי דין של גירושין) (תיקון מס' 7) התשע"ב-2012 ; הצעת חוק בתי דין רבניים (קיום פסקי דין של גירושין) (תיקון מס' 8) (מתן צווי הגבלה ופיקוח על יישום החלטות בית הדין) התשע"א-2011 ,657
18,2011,12,21,0,0,1,1,0,3,426214,510,תקנות בתי המשפט (אגרות) (תיקון מס' 2) התשע"א-2011 ; תקנות בית המשפט לענייני משפחה (אגרות) (תיקון) התשע"א-2011 ; תקנות הירושה (אגרות הרשם לענייני ירושה) (תיקון) התשע"א-2011 ; תקנות ההוצאה לפועל (אגרה מיוחדת) (תיקון) התשע''א-2011,657
18,2012,01,01,0,0,0,1,0,6,427743,514,תקנות לעידוד טוהר המידות בשירות הציבור (תיקון) התשע"א-2011 ,657
18,2012,01,01,0,0,0,0,0,1,427744,515,תקנות המאבק בארגוני פשיעה (דרכי ניהול רכוש שחולט ומימושו) התשע"א-2011,657
18,2012,01,03,0,0,4,5,4,1,427745,518,חוק בית הדין לעבודה (תיקון מס' 43) התשע"ב-2012,657
18,2012,01,03,0,0,0,1,0,0,427746,519,תקנות בתי הדין השרעיים (אגרות) (תיקון) התשע"ב-2011 ; תקנות בתי הדין הדתיים הדרוזיים (אגרות) (תיקון) התשע"ב-2011 ; תקנות הדיינים (אגרות) (תיקון) התשע"ב-2011 ; תקנות בית המשפט לענייני משפחה (אגרות) (תיקון) התשע"ב-2011 ; תקנות הירושה (אגרות בתי הדין הדתיים) (תיקון) התשע"ב-2011,657
18,2012,01,02,0,0,3,20,3,5,427747,516,הצעת חוק נציגי לשכת עורכי הדין בוועדות המינויים לנושאי משרה שיפוטית (תיקוני חקיקה) התשע"ב-2012,657
18,2012,01,10,2,0,12,4,0,4,427750,526,הצעת חוק בתי המשפט (בוררות חובה) (הוראת שעה) התשע"א-2011 ; הצעת חוק הבוררות (תיקון - בוררות חובה בתובענה כספית) התשע"א-2011,657
18,2012,01,15,3,0,3,26,8,6,427752,529,הנמקת הערעורים של סיעות העבודה יהדות התורה מרצ חד"ש ובל"ד על הודעת הממשלה בדבר רצונה להחיל דין רציפות על הצעת חוק דיני ממונות התשע"א-2011,657
18,2012,01,23,1,0,2,1,19,0,429593,537,צו הגנת הפרטיות (קביעת גופים ציבוריים (תיקון) התשע"ב - 2011,657
18,2012,03,11,0,0,5,1,0,1,431971,580,חוק בית הדין לעבודה (תיקון מס' 43) התשע"ב-2012,657
18,2012,03,12,0,0,0,3,24,7,431972,583,חוק הפטנטים (תיקון מס' 10) התשע"ב-2012,657
18,2012,03,11,0,0,7,1,0,20,431973,581,חוק איסור הלבנת הון (תיקון מס' 10) התשע"ב-2012,657
18,2012,03,12,0,0,0,4,0,21,431975,582,הגנה על הציבור מפני עברייני מין קטינים - הערכות לתיקונים בחוק הנוער,657
18,2012,03,13,0,0,13,3,0,11,431976,584,צו לשכת עורכי הדין (בטוחות לעניין עורך דין זר) התשע"א - 2011,657
18,2012,03,13,0,0,1,0,0,1,431977,585,חוק חובת המכרזים (תיקון מס' 21) התשע"ב-2012,657
18,2011,05,30,0,0,2,4,0,20,410981,396,חוק העונשין (תיקון מס' 113) התשע"ב-2012 ; חוק למניעת העסקה של עברייני מין במוסדות מסוימים (תיקון מס' 7) התשע"א-2011,657
18,2011,05,31,4,0,0,1,12,20,410982,397,חוק סדר הדין הפלילי (סמכויות אכיפה - חיפוש בגוף ונטילת אמצעי זיהוי) (תיקון מס' 3) התשע"א-2011,657
18,2011,06,13,0,0,0,12,26,39,411020,405,חוק הגנה על הציבור מפני עברייני מין (תיקון מס' 3) התשע"א-2011,657
18,2011,12,04,0,2,4,51,3,0,425355,488,הצעה לסדר-היום בנושא: "בחינות לשכת עורכי הדין",657
18,2011,12,19,0,0,0,0,0,26,425541,504,הצעת חוק העונשין (תיקון מס' 114) (שינוי הוראות לעניין ריגול) התשע"ב-2011,657
18,2011,06,27,0,0,1,0,0,2,414273,415,צו איסור הלבנת הון (שינוי התוספת הראשונה לחוק) התשע"א-2011,657
18,2011,06,06,0,0,0,69,1,0,412365,403,בחינת לשכת עורכי הדין בירושלים ; אחוז מעבר הנמוך ביותר בבחינת לשכת עורכי הדין,657
